Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
5.3500        -272.6952    -274.3425       1.6473   303.4
5.3600        -272.6980    -274.3716       1.6736   308.3
5.3700        -272.6970    -274.3757       1.6787   309.2
5.3800        -272.6867    -274.2004       1.5137   278.8
5.3900        -272.6896    -274.3408       1.6512   304.1
5.4000        -272.6853    -274.2828       1.5975   294.3
5.4100        -272.6843    -274.3622       1.6779   309.1
5.4200        -272.6738    -274.1899       1.5162   279.3
5.4300        -272.6639    -274.2045       1.5405   283.8
5.4400        -272.6654    -274.2375       1.5721   289.6
5.4500        -272.6547    -274.2336       1.5790   290.8
5.4600        -272.6547    -274.3217       1.6670   307.1
5.4700        -272.6740    -274.5918       1.9178   353.3
5.4800        -272.6977    -274.3651       1.6674   307.1
5.4900        -272.7121    -274.5156       1.8035   332.2
5.5000        -272.7219    -274.2517       1.5298   281.8
5.5100        -272.7126    -274.2062       1.4936   275.1
5.5200        -272.7027    -274.0124       1.3097   241.2
5.5300        -272.6734    -274.0652       1.3918   256.4
5.5400        -272.6547    -274.1956       1.5408   283.8
5.5500        -272.6703    -274.4972       1.8268   336.5
5.5600        -272.6751    -274.2021       1.5270   281.3
5.5700        -272.6746    -274.2194       1.5448   284.5
5.5800        -272.6833    -274.4354       1.7521   322.7
5.5900        -272.6881    -274.3565       1.6684   307.3
5.6000        -272.6907    -274.2755       1.5848   291.9
5.6100        -272.6997    -274.3662       1.6665   307.0
5.6200        -272.6993    -274.1689       1.4696   270.7
5.6300        -272.6848    -274.2981       1.6132   297.2
5.6400        -272.6923    -274.4147       1.7223   317.3
5.6500        -272.7110    -274.5903       1.8793   346.2
5.6600        -272.7297    -274.3168       1.5872   292.4
5.6700        -272.7239    -274.3231       1.5992   294.6
5.6800        -272.7135    -274.2110       1.4975   275.8
5.6900        -272.7060    -274.2219       1.5159   279.2
5.7000        -272.6934    -274.1002       1.4069   259.1
5.7100        -272.6809    -274.1123       1.4314   263.7
5.7200        -272.6626    -274.2864       1.6238   299.1
5.7300        -272.6554    -274.3036       1.6482   303.6
5.7400        -272.6578    -274.3477       1.6899   311.3
5.7500        -272.6572    -274.2192       1.5620   287.7
5.7600        -272.6585    -274.3016       1.6431   302.6
5.7700        -272.6608    -274.3876       1.7268   318.1
5.7800        -272.6910    -274.3766       1.6856   310.5
5.7900        -272.6820    -274.0960       1.4140   260.5
5.8000        -272.6799    -274.1220       1.4421   265.6
5.8100        -272.6733    -274.2193       1.5460   284.8
5.8200        -272.6588    -273.9641       1.3053   240.4
5.8300        -272.6371    -274.0086       1.3715   252.6
5.8400        -272.6425    -274.3797       1.7372   320.0
5.8500        -272.6479    -273.9972       1.3493   248.5
5.8600        -272.6461    -274.2496       1.6035   295.4
5.8700        -272.6523    -274.1169       1.4647   269.8
5.8800        -272.6479    -274.2341       1.5862   292.2
5.8900        -272.6694    -274.4879       1.8185   335.0
5.9000        -272.6728    -274.2857       1.6129   297.1
5.9100        -272.6714    -274.3007       1.6292   300.1
5.9200        -272.6662    -274.1724       1.5062   277.4
5.9300        -272.6557    -274.1995       1.5438   284.4
5.9400        -272.6578    -274.5872       1.9294   355.4
5.9500        -272.6739    -274.3511       1.6772   308.9
5.9600        -272.6885    -274.5248       1.8363   338.3
5.9700        -272.7152    -274.6096       1.8944   348.9
5.9800        -272.7401    -274.5005       1.7604   324.3
5.9900        -272.7194    -274.0321       1.3128   241.8
6.0000        -272.6952    -274.1788       1.4836   273.3
6.0100        -272.6711    -274.0585       1.3874   255.6
6.0200        -272.6694    -274.3544       1.6850   310.4
6.0300        -272.6664    -274.2574       1.5910   293.1
6.0400        -272.6683    -274.1872       1.5189   279.8
6.0500        -272.6695    -274.3244       1.6549   304.8
6.0600        -272.6679    -274.3560       1.6881   311.0
6.0700        -272.6710    -274.3421       1.6711   307.8
6.0800        -272.6689    -274.3883       1.7194   316.7
6.0900        -272.6848    -274.3108       1.6260   299.5
6.1000        -272.7060    -274.3412       1.6352   301.2
6.1100        -272.7066    -274.4233       1.7167   316.2
6.1200        -272.6996    -274.1349       1.4353   264.4
6.1300        -272.6980    -274.3357       1.6377   301.7
6.1400        -272.6969    -274.3742       1.6773   309.0
6.1500        -272.6800    -274.3489       1.6689   307.4
6.1600        -272.6987    -274.4324       1.7338   319.4
6.1700        -272.7055    -274.4223       1.7168   316.2
6.1800        -272.6894    -274.3159       1.6265   299.6
6.1900        -272.6910    -274.4166       1.7257   317.9
6.2000        -272.6835    -274.2646       1.5811   291.2
6.2100        -272.6713    -274.1193       1.4480   266.7
6.2200        -272.6718    -274.1970       1.5252   280.9
6.2300        -272.6798    -274.3997       1.7200   316.8
6.2400        -272.6582    -274.1904       1.5321   282.2
6.2500        -272.6743    -274.3095       1.6352   301.2
6.2600        -272.6633    -273.9084       1.2450   229.3
6.2700        -272.6545    -274.1527       1.4982   276.0
6.2800        -272.6619    -274.6013       1.9394   357.2
6.2900        -272.6700    -274.3689       1.6989   312.9
6.3000        -272.6630    -274.0816       1.4185   261.3
6.3100        -272.6717    -274.3265       1.6549   304.8
6.3200        -272.6547    -274.4388       1.7841   328.6
6.3300        -272.6408    -274.2682       1.6274   299.8
6.3400        -272.6509    -274.3539       1.7031   313.7
6.3500        -272.6685    -274.3810       1.7126   315.5
6.3600        -272.6627    -274.3573       1.6947   312.2
6.3700        -272.6646    -274.3432       1.6786   309.2
6.3800        -272.6692    -274.2152       1.5460   284.8
6.3900        -272.6446    -274.2310       1.5864   292.2
6.4000        -272.6265    -274.0732       1.4467   266.5
6.4100        -272.6404    -274.3926       1.7522   322.7
6.4200        -272.6577    -274.3620       1.7044   313.9
6.4300        -272.6807    -274.5268       1.8461   340.0
6.4400        -272.6893    -274.2789       1.5896   292.8
6.4500        -272.6739    -274.2501       1.5762   290.3
6.4600        -272.6528    -274.0604       1.4076   259.3
6.4700        -272.6496    -274.2718       1.6222   298.8
6.4800        -272.6390    -274.2789       1.6399   302.1
6.4900        -272.6538    -274.4843       1.8304   337.2
6.5000        -272.6690    -274.4134       1.7444   321.3
6.5100        -272.6792    -274.4549       1.7757   327.1
6.5200        -272.6593    -274.1822       1.5228   280.5
6.5300        -272.6662    -274.1576       1.4914   274.7
6.5400        -272.6401    -274.2215       1.5813   291.3
6.5500        -272.6271    -274.5170       1.8899   348.1
6.5600        -272.6617    -274.5886       1.9269   354.9
6.5700        -272.6839    -274.3921       1.7081   314.6
6.5800        -272.6833    -274.4044       1.7212   317.0
6.5900        -272.7049    -274.5672       1.8623   343.0
6.6000        -272.7017    -274.1633       1.4616   269.2
6.6100        -272.6733    -274.0064       1.3330   245.5
6.6200        -272.6452    -274.1324       1.4871   273.9
6.6300        -272.6406    -274.5296       1.8890   347.9
6.6400        -272.6442    -274.3811       1.7369   319.9
6.6500        -272.6499    -274.1744       1.5245   280.8
6.6600        -272.6582    -274.3909       1.7327   319.2
6.6700        -272.6648    -274.4338       1.7689   325.8
6.6800        -272.6754    -274.3606       1.6852   310.4
6.6900        -272.6852    -274.4806       1.7953   330.7
6.7000        -272.6951    -274.2679       1.5729   289.7
6.7100        -272.7066    -274.4995       1.7929   330.3
6.7200        -272.7171    -274.3582       1.6411   302.3
6.7300        -272.7212    -274.3931       1.6719   308.0
6.7400        -272.7185    -274.3356       1.6171   297.9
6.7500        -272.7163    -274.4149       1.6986   312.9
6.7600        -272.7094    -274.1754       1.4660   270.0
6.7700        -272.7109    -274.4095       1.6986   312.9
6.7800        -272.7015    -274.2741       1.5726   289.7
6.7900        -272.6792    -274.2513       1.5720   289.6
6.8000        -272.6799    -274.3507       1.6708   307.8
6.8100        -272.6913    -274.4144       1.7231   317.4
6.8200        -272.6778    -274.0649       1.3871   255.5
6.8300        -272.6815    -274.4424       1.7609   324.3
6.8400        -272.6921    -274.3244       1.6323   300.7
6.8500        -272.7091    -274.5875       1.8785   346.0
6.8600        -272.6932    -274.2202       1.5270   281.3
6.8700        -272.7046    -274.5428       1.8383   338.6
6.8800        -272.7167    -274.4775       1.7609   324.4
6.8900        -272.7257    -274.3828       1.6571   305.2
6.9000        -272.7240    -274.2086       1.4847   273.5
6.9100        -272.7137    -274.2933       1.5796   291.0
6.9200        -272.7184    -274.3208       1.6024   295.2
6.9300        -272.7186    -274.3419       1.6234   299.0
6.9400        -272.7200    -274.2977       1.5777   290.6
6.9500        -272.7235    -274.3521       1.6287   300.0
6.9600        -272.7193    -274.3064       1.5870   292.3
6.9700        -272.7100    -274.2873       1.5773   290.5
6.9800        -272.7009    -274.3084       1.6076   296.1
6.9900        -272.7028    -274.4940       1.7912   329.9
7.0000        -272.7180    -274.3573       1.6393   302.0
7.0100        -272.7117    -274.3348       1.6231   299.0
7.0200        -272.6982    -274.2083       1.5101   278.2
7.0300        -272.6880    -274.2272       1.5392   283.5
7.0400        -272.7013    -274.3388       1.6376   301.6
7.0500        -272.7056    -274.2909       1.5853   292.0
7.0600        -272.6964    -274.2532       1.5568   286.8
7.0700        -272.6881    -274.1267       1.4387   265.0
7.0800        -272.6901    -274.5140       1.8239   336.0
7.0900        -272.6873    -274.2457       1.5584   287.1
7.1000        -272.6698    -274.1446       1.4748   271.7
7.1100        -272.6755    -274.2776       1.6021   295.1
7.1200        -272.6841    -274.3502       1.6660   306.9
7.1300        -272.6934    -274.1367       1.4433   265.9
7.1400        -272.6489    -274.1516       1.5027   276.8
7.1500        -272.6327    -274.2675       1.6348   301.1
7.1600        -272.6228    -274.2198       1.5970   294.2
7.1700        -272.6351    -274.3488       1.7137   315.7
7.1800        -272.6514    -274.5878       1.9364   356.7
7.1900        -272.6674    -274.4424       1.7750   327.0
7.2000        -272.6814    -274.3770       1.6956   312.3
7.2100        -272.6701    -274.0664       1.3963   257.2
7.2200        -272.6552    -273.9238       1.2687   233.7
7.2300        -272.6329    -274.0724       1.4395   265.1
7.2400        -272.6342    -274.4379       1.8038   332.3
7.2500        -272.6248    -274.1390       1.5142   278.9
7.2600        -272.6411    -274.5042       1.8632   343.2
7.2700        -272.6543    -274.4428       1.7885   329.4
7.2800        -272.6867    -274.4807       1.7940   330.5
7.2900        -272.6797    -274.1761       1.4964   275.6
7.3000        -272.6735    -274.1819       1.5084   277.9
7.3100        -272.6552    -273.9185       1.2633   232.7
7.3200        -272.6583    -274.2219       1.5637   288.0
7.3300        -272.6355    -274.1808       1.5452   284.6
7.3400        -272.6507    -274.4395       1.7888   329.5
7.3500        -272.6519    -274.2289       1.5770   290.5
7.3600        -272.6479    -274.4817       1.8338   337.8
7.3700        -272.6462    -274.0985       1.4523   267.5
7.3800        -272.6730    -274.7371       2.0641   380.2
7.3900        -272.6799    -274.5206       1.8407   339.1
7.4000        -272.6915    -274.5192       1.8276   336.6
7.4100        -272.7113    -274.4768       1.7655   325.2
7.4200        -272.7204    -274.3822       1.6618   306.1
7.4300        -272.7183    -274.1671       1.4488   266.9
7.4400        -272.7071    -274.3849       1.6779   309.1
7.4500        -272.6949    -274.2354       1.5405   283.8
7.4600        -272.6917    -274.2803       1.5886   292.6
7.4700        -272.6990    -274.2787       1.5797   291.0
7.4800        -272.7097    -274.3034       1.5937   293.6
7.4900        -272.6936    -274.2585       1.5649   288.3
7.5000        -272.6815    -274.1714       1.4899   274.4
7.5100        -272.6715    -274.2218       1.5503   285.6
7.5200        -272.6813    -274.3312       1.6500   303.9
7.5300        -272.6750    -274.1048       1.4298   263.4
7.5400        -272.6579    -274.1728       1.5149   279.1
7.5500        -272.6551    -274.0886       1.4335   264.1
7.5600        -272.6566    -274.4618       1.8052   332.5
7.5700        -272.6785    -274.2771       1.5986   294.5
7.5800        -272.6798    -274.2085       1.5288   281.6
7.5900        -272.6751    -274.1254       1.4503   267.1
7.6000        -272.6451    -274.0187       1.3736   253.0
7.6100        -272.6398    -274.2184       1.5786   290.8
7.6200        -272.6492    -274.2816       1.6323   300.7
7.6300        -272.6500    -274.3716       1.7216   317.1
7.6400        -272.6583    -274.1878       1.5295   281.7
7.6500        -272.6420    -274.3629       1.7209   317.0
7.6600        -272.6629    -274.3973       1.7345   319.5
7.6700        -272.6816    -274.6204       1.9388   357.1
7.6800        -272.7056    -274.4990       1.7933   330.3
7.6900        -272.7084    -274.4927       1.7843   328.7
7.7000        -272.7186    -274.5041       1.7854   328.9
7.7100        -272.7326    -274.3352       1.6026   295.2
7.7200        -272.7360    -274.4962       1.7603   324.2
7.7300        -272.7317    -274.3728       1.6411   302.3
7.7400        -272.7408    -274.5031       1.7624   324.6
7.7500        -272.7444    -274.2795       1.5351   282.8
7.7600        -272.7294    -274.1704       1.4410   265.4
7.7700        -272.7221    -274.3705       1.6484   303.6
7.7800        -272.7185    -274.1912       1.4727   271.3
7.7900        -272.7239    -274.4618       1.7379   320.1
7.8000        -272.7183    -274.4931       1.7747   326.9
7.8100        -272.7528    -274.8018       2.0491   377.4
7.8200        -272.7944    -274.6070       1.8126   333.9
7.8300        -272.8142    -274.6776       1.8635   343.3
7.8400        -272.8240    -274.3651       1.5411   283.9
7.8500        -272.8157    -274.5942       1.7785   327.6
7.8600        -272.8185    -274.6437       1.8253   336.2
7.8700        -272.8248    -274.3475       1.5228   280.5
7.8800        -272.8350    -274.6865       1.8514   341.0
7.8900        -272.8519    -274.5545       1.7027   313.6
7.9000        -272.8632    -274.6569       1.7937   330.4
7.9100        -272.8731    -274.6808       1.8077   333.0
7.9200        -272.8707    -274.4904       1.6197   298.3
7.9300        -272.8745    -274.5748       1.7003   313.2
7.9400        -272.8834    -274.6234       1.7401   320.5
7.9500        -272.8974    -274.7463       1.8489   340.6
7.9600        -272.9230    -274.5183       1.5953   293.9
7.9700        -272.9046    -274.1425       1.2380   228.0
7.9800        -272.8651    -274.4584       1.5933   293.5
7.9900        -272.8839    -274.5602       1.6763   308.8
8.0000        -272.8883    -274.7152       1.8270   336.5
8.0100        -272.9051    -274.7697       1.8646   343.5
8.0200        -272.9018    -274.3538       1.4520   267.5
8.0300        -272.8977    -274.6641       1.7664   325.4
8.0400        -272.8977    -274.5195       1.6217   298.7
8.0500        -272.8966    -274.5666       1.6700   307.6
8.0600        -272.9013    -274.7238       1.8226   335.7
8.0700        -272.9106    -274.6241       1.7134   315.6
8.0800        -272.9247    -274.4203       1.4955   275.5
8.0900        -272.9164    -274.4662       1.5498   285.5
8.1000        -272.9051    -274.2550       1.3499   248.7
8.1100        -272.9075    -274.6132       1.7056   314.2
8.1200        -272.9097    -274.7366       1.8270   336.5
8.1300        -272.9240    -274.6242       1.7002   313.2
8.1400        -272.9267    -274.5608       1.6341   301.0
8.1500        -272.9139    -274.3683       1.4544   267.9
